Date,Open,High,Low,Close,Volume,Ticker,Sector
2024-01-01,12.505979672833506,12.606246154745351,11.093132088194176,11.384817123413086,1478811300.0,ABEV3.SA,Consumer Defensive
2024-04-01,11.393931150746905,11.576234614482914,10.008429325706157,10.400381088256836,1925481100.0,ABEV3.SA,Consumer Defensive
2024-07-01,10.409496770204662,12.21429384460625,10.19073279668616,11.92261028289795,1780430100.0,ABEV3.SA,Consumer Defensive
2024-10-01,12.03199153142002,13.244305692631695,11.166052965110651,11.290997505187988,2137854500.0,ABEV3.SA,Consumer Defensive
2000-01-01,1.1563944816589355,1.2595345973968506,1.004044771194458,1.161314845085144,1455296000000.0,PETR4.SA,Energy
2000-04-01,1.151473045349121,1.3507673740386963,0.984165370464325,1.3409247398376465,1508357625600.0,PETR4.SA,Energy
2000-07-01,1.3778313398361206,1.4171981811523438,1.108415961265564,1.2892558574676514,3282854400.0,PETR4.SA,Energy
2000-10-01,1.2843356132507324,1.3197650909423828,1.0825818879869737,1.1263773441314697,2123084800.0,PETR4.SA,Energy
2001-01-01,1.1263773441314697,1.4464766105458224,1.1219483712158855,1.155656099319458,2155379200.0,PETR4.SA,Energy
2001-04-01,1.1059556007385254,1.547108203083443,1.097344099403266,1.3286232948303223,1735884800.0,PETR4.SA,Energy
2001-07-01,1.3261628515123072,1.4516439702775743,1.1809981851016773,1.2621917724609375,2071379200.0,PETR4.SA,Energy
2001-10-01,1.2496437455485347,1.3606085267487773,1.1236706382915471,1.258501410484314,2296854400.0,PETR4.SA,Energy
2002-01-01,1.258501410484314,1.4956848272710748,1.139171282227067,1.4208885431289673,1768864000.0,PETR4.SA,Energy
2002-04-01,1.4541042155400152,1.463945906234096,1.0038484580706504,1.2019122838974,1936076800.0,PETR4.SA,Energy
2002-07-01,1.2179040312767029,1.2179040312767029,0.8463822424812634,0.9091227650642395,2621299200.0,PETR4.SA,Energy
2002-10-01,0.9189643405420402,1.2326665468344618,0.8537635589031717,1.1416314840316772,2137676800.0,PETR4.SA,Energy
2003-01-01,1.1416314840316772,1.3077097773188142,1.006555333019505,1.1416314840316772,2210659200.0,PETR4.SA,Energy
2003-04-01,1.146552512838728,1.3844744239522884,1.1194878437240947,1.2548105716705322,2261856000.0,PETR4.SA,Energy
2003-07-01,1.2572714128845734,13.286230657669483,1.2474293062050843,1.49224054813385,3144649600.0,PETR4.SA,Energy
2003-10-01,1.500851568222046,1.9412657200822112,1.500851568222046,1.8797557353973389,2246540800.0,PETR4.SA,Energy
2004-01-01,1.8797557353973389,2.275882435906133,1.872373860622673,2.1036531925201416,2568048000.0,PETR4.SA,Energy
2004-04-01,2.1159558578114965,2.201822837786713,1.6494613076332059,1.9021449089050293,2584310400.0,PETR4.SA,Energy
2004-07-01,1.894518629549944,2.323613868785498,1.8108639625197611,2.3088512420654297,2197232000.0,PETR4.SA,Energy
2004-10-01,2.2463578660531214,2.411204653181765,2.1700847486270454,2.390291690826416,2167904000.0,PETR4.SA,Energy
2005-01-01,2.3989024263682412,2.8762235565818806,2.221999430207558,2.5379161834716797,2372438400.0,PETR4.SA,Energy
2005-04-01,2.5575993986052583,2.730320533862017,2.246357163525886,2.640023708343506,1991478400.0,PETR4.SA,Energy
2005-07-01,2.6802719193930153,3.7599029748601227,2.58750398641052,3.5753684043884277,1969259000.0,PETR4.SA,Energy
2005-10-01,3.580383591873821,3.7589005861964093,2.93350763585295,3.7318220138549805,581733000.0,PETR4.SA,Energy
2006-01-01,3.8740086555480957,4.810726043296651,3.735687465867169,4.387627601623535,774935200.0,PETR4.SA,Energy
2006-04-01,4.499504286791209,4.921588269204632,3.6939870604275806,4.373386859893799,21200432104.0,PETR4.SA,Energy
2006-07-01,4.373387786855426,4.743599524185403,3.7784030360978127,4.125223636627197,20329708336.0,PETR4.SA,Energy
2006-10-01,4.169975103708261,5.202118274268468,3.8974000348293263,5.185458183288574,849836800.0,PETR4.SA,Energy
2007-01-01,5.253756684627786,5.3010405749554,4.172535057396269,4.85657262802124,1146177000.0,PETR4.SA,Energy
2007-04-01,4.832406764775002,5.517650274086721,4.6757029873457725,5.467875003814697,1156017800.0,PETR4.SA,Energy
2007-07-01,5.485878961736432,6.476920345512169,4.61957533177237,6.450156211853027,1182227600.0,PETR4.SA,Energy
2007-10-01,6.324898843278385,9.815437304615966,6.13433933619141,9.54653263092041,1555406600.0,PETR4.SA,Energy
2008-01-01,9.394267439507027,9.475261815327846,7.176431453239451,8.020906448364258,1313162800.0,PETR4.SA,Energy
2008-04-01,8.129316009005947,11.668708707364642,7.969960030913652,10.04490852355957,1476379400.0,PETR4.SA,Energy
2008-07-01,9.890575980385057,10.181856852261191,5.838700979210943,7.629871368408203,1447690200.0,PETR4.SA,Energy
2008-10-01,7.608134844295869,7.668999657699551,3.641035852113961,4.964849948883057,2114597100.0,PETR4.SA,Energy
2009-01-01,5.058322071135963,6.749501785843832,4.895290892212446,6.2060627937316895,1519552700.0,PETR4.SA,Energy
2009-04-01,6.108243846556934,7.786710957739752,6.075637646043227,7.137818813323975,1261546900.0,PETR4.SA,Energy
2009-07-01,7.239001280167608,7.81613302014318,6.330203344916769,7.773931980133057,1089921300.0,PETR4.SA,Energy
2009-10-01,7.740429640518638,8.955659297213915,7.494699732882586,8.24119758605957,972936200.0,PETR4.SA,Energy
2010-01-01,8.299595756725832,8.423137664794922,6.900234064787764,7.949195861816406,1150959100.0,PETR4.SA,Energy
2010-04-01,8.009840439888242,8.178306374501824,5.92703967414582,6.123089790344238,1227545100.0,PETR4.SA,Energy
2010-07-01,6.180080080659559,6.782738503327566,5.843624591827393,6.266111373901367,1389526200.0,PETR4.SA,Energy
2010-10-01,6.332700478461994,6.410203025189799,5.48772601319678,6.34867525100708,1599819700.0,PETR4.SA,Energy
2011-01-01,6.397530591046369,6.786035504239156,6.104406867569808,6.640865325927734,1271017147.0,PETR4.SA,Energy
2011-04-01,6.640865325927734,6.753224129253632,5.422541737112785,5.629001617431641,991997600.0,PETR4.SA,Energy
2011-07-01,5.612391570063176,5.7452844194939665,4.532265234015668,4.572967052459717,905721200.0,PETR4.SA,Energy
2011-10-01,4.539448970422516,5.670889271916728,4.285661131970113,5.192478179931641,1163647600.0,PETR4.SA,Energy
2012-01-01,5.197309938151697,6.307080074839024,5.1369041979977155,5.717517375946045,1412701800.0,PETR4.SA,Energy
2012-04-01,5.700378507943344,5.778734149228646,4.309622109548587,4.514959812164307,1461531200.0,PETR4.SA,Energy
2012-07-01,4.477850614344371,5.897898195152418,4.445688992772186,5.53422737121582,1474210800.0,PETR4.SA,Energy
2012-10-01,5.5243340933985134,5.714826160485446,4.53970043583518,4.829152584075928,1405456500.0,PETR4.SA,Energy
2013-01-01,4.945427478127236,5.113658922198682,4.057278398960779,4.557016849517822,1733792800.0,PETR4.SA,Energy
2013-04-01,4.519909349956812,5.355327768772558,4.004919863210377,4.159253120422363,1884543100.0,PETR4.SA,Energy
2013-07-01,4.205552909431646,4.966923378197639,3.8428717369304923,4.722564697265625,1934392500.0,PETR4.SA,Energy
2013-10-01,4.766293775021541,5.514804840087891,4.293007297507204,4.393322944641113,1735090100.0,PETR4.SA,Energy
2014-01-01,4.41133018759105,4.42419150319761,3.2281158745923575,4.058938503265381,1897454700.0,PETR4.SA,Energy
2014-04-01,4.043503384256661,5.257702793581147,3.9817703227784196,4.751997947692871,2045409800.0,PETR4.SA,Energy
2014-07-01,4.768486091989494,6.843533622028142,4.631065632555151,4.971868991851807,3224526400.0,PETR4.SA,Energy
2014-10-01,4.86468117466015,6.16192793939104,2.352636701185876,2.756652355194092,5246236196.0,PETR4.SA,Energy
2015-01-01,2.7456584813283995,2.9627825929991283,2.209719773962219,2.654961347579956,3747016800.0,PETR4.SA,Energy
2015-04-01,2.7291682916641826,4.108869323622857,2.712677733993294,3.487729072570801,3545054300.0,PETR4.SA,Energy
2015-07-01,3.5179613476745746,3.5317034364058646,1.769974112510681,1.9898464679718018,3183483300.0,PETR4.SA,Energy
2015-10-01,2.0090853973560945,2.492806009540458,1.7919615263815991,1.841432809829712,3077321900.0,PETR4.SA,Energy
2016-01-01,1.8057036761185992,2.4735660731926994,1.132343451823245,2.2839267253875732,4677712300.0,PETR4.SA,Energy
2016-04-01,2.29766845703125,2.8968214590653854,2.072299003601074,2.5889997482299805,3136602000.0,PETR4.SA,Energy
2016-07-01,2.6054894014451437,3.9274728810554635,2.459824268722801,3.729588747024536,3271711800.0,PETR4.SA,Energy
2016-10-01,3.7570729481077634,5.081805182197206,3.6636269042954024,4.086881160736084,3217232300.0,PETR4.SA,Energy
2017-01-01,4.0236676369836175,4.5156340471642356,3.523457733422989,3.9824419021606445,2291936700.0,PETR4.SA,Energy
2017-04-01,3.9961839563457353,4.361722706052014,3.185404418884508,3.3997795581817627,2563293600.0,PETR4.SA,Energy
2017-07-01,3.3750447805527464,4.386457910723557,3.2266300981200327,4.205063343048096,2453343500.0,PETR4.SA,Energy
2017-10-01,4.174830247062305,4.79322288526503,4.1088690757751465,4.424936771392822,2207394300.0,PETR4.SA,Energy
2018-01-01,4.4496717154489165,6.219646077226938,4.4496717154489165,5.884340763092041,2864408800.0,PETR4.SA,Energy
2018-04-01,5.870598638092355,7.585603871441572,3.902282038089925,4.73396110534668,4774252200.0,PETR4.SA,Energy
2018-07-01,4.678882703095419,6.0571776626327045,4.654097525762146,5.822510242462158,3578041800.0,PETR4.SA,Energy
2018-10-01,5.866683976990836,7.821325001975897,5.742448105669869,6.502675533294678,5227294100.0,PETR4.SA,Energy
2019-01-01,6.465402816872055,8.486735766713092,6.387990424523243,8.045195579528809,3698734300.0,PETR4.SA,Energy
2019-04-01,8.142678710011165,8.478131664891944,7.020816028213561,7.89414644241333,3414385800.0,PETR4.SA,Energy
2019-07-01,8.01798732936109,8.277189380727764,6.873492361279239,7.996820449829102,2985515100.0,PETR4.SA,Energy
2019-10-01,8.011333900687525,9.159665992864745,7.532396311090017,8.940450668334961,2971163600.0,PETR4.SA,Energy
2020-01-01,9.038209515739688,9.254463726711565,3.2141783122842504,4.144363880157471,4952854100.0,PETR4.SA,Energy
2020-04-01,3.9843958628515255,6.822353710838782,3.9458849390229758,6.383919715881348,5757149000.0,PETR4.SA,Energy
2020-07-01,6.443167103339116,7.074295379843577,5.702686918195682,5.809335708618164,3752125700.0,PETR4.SA,Energy
2020-10-01,5.818222130899581,8.448865467592416,5.255360714736138,8.395541191101074,4224600300.0,PETR4.SA,Energy
2021-01-01,8.487375394722223,9.408694726119386,6.067066834828743,7.139469146728516,5671631400.0,PETR4.SA,Energy
2021-04-01,7.195755010449575,9.122110581661687,6.923210493920158,9.011873245239258,4344882100.0,PETR4.SA,Energy
2021-07-01,9.10679742455234,9.31501394842377,7.718710177822496,8.83482551574707,4667783700.0,PETR4.SA,Energy
2021-10-01,8.799138281498536,10.97074016587083,8.344902508646332,10.369357109069824,4861559200.0,PETR4.SA,Energy
2022-01-01,10.402157417124569,12.862374281875907,10.10328682572079,12.19173812866211,4568486700.0,PETR4.SA,Energy
2022-04-01,12.228183954248445,14.47809292579407,11.512904398688447,12.410472869873047,4762018700.0,PETR4.SA,Energy
2022-07-01,12.477123997307707,19.142476908107316,11.957244697829616,16.261281967163086,4982205300.0,PETR4.SA,Energy
2022-10-01,17.412669257049174,20.948675719767078,12.125576825794843,14.3031587600708,6263998000.0,PETR4.SA,Energy
2023-01-01,13.74270764387936,16.11294575839662,12.744405574301803,13.690164566040039,4102612200.0,PETR4.SA,Energy
2023-04-01,14.063798695026598,22.422315487676702,13.58508111493346,20.69159507751465,4045191000.0,PETR4.SA,Energy
2023-07-01,20.824725295969614,25.248295358114206,19.584490733982243,25.197376251220703,3096922500.0,PETR4.SA,Energy
2023-10-01,25.131911361970484,28.293890136953156,23.487971115285212,28.150270462036133,2931989700.0,PETR4.SA,Energy
2024-01-01,28.30145286849017,32.458983487754494,26.532611326861783,28.240976333618164,2502504400.0,PETR4.SA,Energy
2024-04-01,28.346809059059616,34.145076990207095,28.097360421205316,31.74711036682129,2632425000.0,PETR4.SA,Energy
2024-07-01,31.964048384458938,34.20378202558005,28.868593083627772,30.900102615356445,2195574000.0,PETR4.SA,Energy
2024-10-01,30.900108002412306,34.97606763214019,30.059168188185104,33.523006439208984,1973019700.0,PETR4.SA,Energy
2007-10-01,180.66293604346995,183.31976284169644,170.03571130761344,182.2570343017578,1979613.0,ENEV3.SA,Utilities
2008-01-01,183.31976238701748,185.97657544185924,131.06920432932563,162.06529235839844,1938306.0,ENEV3.SA,Utilities
2008-04-01,162.06529979113654,189.5172013614914,148.78124009275012,163.8365020751953,1630823.0,ENEV3.SA,Utilities
2008-07-01,162.41952813882153,162.41952813882153,35.42233562696811,42.50893020629883,3643029.0,ENEV3.SA,Utilities
2008-10-01,41.87129410178524,42.42036879570545,17.713824209403253,24.796875,4675754.0,ENEV3.SA,Utilities
2009-01-01,24.796874577679816,36.663949979738646,23.025669288488377,35.248756408691406,5107101.0,ENEV3.SA,Utilities
2009-04-01,35.422336166646424,59.4565544128418,32.32449863365373,50.06867980957031,6741750.0,ENEV3.SA,Utilities
2009-07-01,50.25275421142578,75.4711685180664,49.47963333129883,72.89410400390625,6273977.0,ENEV3.SA,Utilities
2009-10-01,72.34188079833984,103.41390991210938,69.87525939941406,80.62529754638672,9539205.0,ENEV3.SA,Utilities
2010-01-01,83.1655502319336,102.34626770019531,80.44122314453125,87.62018585205078,7210603.0,ENEV3.SA,Utilities
2010-04-01,88.209228515625,88.72463989257812,62.58584976196289,72.52595520019531,8551865.0,ENEV3.SA,Utilities
2010-07-01,72.71002960205078,109.45160675048828,69.32302856445312,101.97811889648438,7635501.0,ENEV3.SA,Utilities
2010-10-01,102.45671844482422,115.41566467285156,88.393310546875,96.97125244140625,7922375.0,ENEV3.SA,Utilities
2011-01-01,97.89163208007812,148.29164123535156,95.71952819824219,147.0767364501953,7210686.0,ENEV3.SA,Utilities
2011-04-01,146.5613250732422,161.32423400878906,128.9636688232422,143.5056610107422,6685831.0,ENEV3.SA,Utilities
2011-07-01,143.80018615722656,147.15037536621094,112.286376953125,131.17257690429688,6014440.0,ENEV3.SA,Utilities
2011-10-01,130.6939697265625,174.46725463867188,121.93196105957031,171.19070434570312,5869447.0,ENEV3.SA,Utilities
2012-01-01,172.62649536132812,189.63511657714844,165.26345825195312,174.2095489501953,9284202.0,ENEV3.SA,Utilities
2012-04-01,176.2711944580078,199.13343811035156,138.11570739746094,142.99037170410156,9163818.0,ENEV3.SA,Utilities
2012-07-01,142.526123046875,178.69154357910156,133.93740844726562,150.41844177246094,5322834.0,ENEV3.SA,Utilities
2012-10-01,150.2791748046875,172.70265197753906,134.6802215576172,155.29312133789062,4653241.0,ENEV3.SA,Utilities
2013-01-01,155.989501953125,162.39620971679688,128.55206298828125,134.95877075195312,8098663.0,ENEV3.SA,Utilities
2013-04-01,134.40167236328125,135.09805297851562,99.16474914550781,105.15363311767578,4904166.0,ENEV3.SA,Utilities
2013-07-01,107.93916320800781,108.63554382324219,64.02603912353516,74.8634033203125,6560607.0,ENEV3.SA,Utilities
2013-10-01,74.8634033203125,74.8634033203125,36.36222457885742,42.779090881347656,10878303.0,ENEV3.SA,Utilities
2014-01-01,43.206878662109375,51.62010192871094,21.959932327270508,23.243305206298828,12686753.0,ENEV3.SA,Utilities
2014-04-01,23.243305206298828,24.241483688354492,14.972681045532227,17.539426803588867,18741731.0,ENEV3.SA,Utilities
