Price,Ticker,Open,Open,Open,Open,Open,High,High,High,High,High,Low,Low,Low,Low,Low,Close,Close,Close,Close,Close,Volume,Volume,Volume,Volume,Volume
,,mean,median,max,min,std,mean,median,max,min,std,mean,median,max,min,std,mean,median,max,min,std,mean,median,max,min,std
65,OIBR3.SA,6168.986301112401,3388.166015625,34089.03515625,5.389999866485596,7885.734405290954,7087.901216116845,3820.970929647442,35042.66015625,5.590000152587891,8874.438083486144,5224.0419227936945,2533.3175619374465,31883.072265625004,0.8999999761581421,7076.990047024545,6186.606870167858,3079.170654296875,34094.78125,1.340000033378601,8091.439404065266,22824028.12087912,130992.0,325179600.0,0.0,49625574.027007565
66,OIBR4.SA,-8252.043611920866,282.0,152939.84346171588,-108740.1640625,38599.97499054355,-1708.377978693579,408.0,188074.69287909835,-96220.74586603139,39895.18634025269,-13467.773646992931,179.0,18062.387275891426,-128413.578125,38828.411400519086,-7363.53199669555,282.0,149495.265625,-108740.1640625,37583.03607254386,1315688.4725274725,633714.0,9804908.0,419.0,1866718.6136762456
67,PCAR3.SA,6.495249649799336,4.647353649139404,38.2758563071467,1.5539065599441528,6.383839303196112,7.524992263829034,4.898024082183838,41.21181963994017,1.8531328439712524,8.109042121341329,5.7413144886334955,4.5879340171813965,29.764142915602893,1.5539065599441528,4.985032880281718,6.490585288616142,4.647353649139404,38.08866500854492,1.7584866285324097,6.3465584305455405,102433976.63636364,755.0,1030023887.0,0.0,253431397.6211986
68,PDGR3.SA,12241949.62116187,503473.4375,55631625.207378194,2.5,16254251.328124462,14615652.13005507,814933.59375,61555613.17609565,2.5,19173082.144299813,9933171.262197116,290292.90625,48307420.68573075,1.25,13891673.16871626,12023892.890245225,339989.4375,54716100.0,1.25,16390527.129567297,472513.5416666667,301.5,21796818.0,1.0,2701449.8644696563
69,PETR3.SA,7.560164295803275,5.69200677085154,34.244010207818015,1.1441658735275269,6.8440926411523115,8.933605333212034,6.939714297604261,38.1720652596488,1.3368055820465088,7.9923486426011685,6.6640037828030225,5.038066621993364,32.63711068193105,0.9748759269714355,6.420172750819846,7.897809292078018,5.770861387252808,36.68669891357422,1.24535071849823,7.384352152169721,4710689871.91,768395500.0,182364160000.0,94857000.0,24482319902.159996
70,PETR4.SA,6.41656850413139,4.767389933505518,31.964048384458938,0.9189643405420402,6.305359181226467,7.693270511807701,5.762009284361307,34.97606763214019,1.2179040312767029,7.348156439197931,5.666201599105805,4.140702066585708,30.059168188185104,0.8463822424812634,5.941098729679122,6.715487751364708,4.790575265884399,33.523006439208984,0.9091227650642395,6.808259362309847,32558006267.83,2276896350.0,1508357625600.0,581733000.0,208135263168.5763
71,PETZ3.SA,11.122306673306884,9.578774415546535,24.045937727046624,3.4043729053261256,6.835739181449815,13.09134789741768,11.038753360181703,26.802561906538802,4.445633676991743,7.742726713469951,8.984003991156747,6.83663349101616,20.516344306659274,2.8478373521904983,5.848671799204076,10.49408495426178,7.7358222007751465,23.978239059448242,3.4137773513793945,6.953765973746373,590714221.7222222,642823150.0,1077368500.0,49526675.0,300600971.6583318
72,POMO4.SA,1.848027502046327,1.7486842794252881,7.419300224524217,0.1406089812517166,1.5536587274155165,2.1840744398654506,2.174286244601837,8.988141229377426,0.17147420570262825,1.82019746682628,1.6046042254181296,1.5378884825569816,6.70110538172144,0.13443581759929657,1.3646738465661408,1.9127368679642678,1.8782517910003662,7.372929096221924,0.15775643289089203,1.624844371674613,212232926.46,153986250.0,762389310.0,16847245.0,165618593.56996417
73,POSI3.SA,6.239855313117668,4.428136006992242,27.033159351355426,1.0894943868511087,5.681204273711235,7.634719762379062,5.40550793989129,30.768934152266212,1.2525479896407874,6.6568806617030365,4.974452400090792,3.381134328554731,23.800861945730762,0.904206256542526,4.711248728953587,6.08246498891752,4.383664131164551,27.033159255981445,1.0894944667816162,5.571576917555228,69037373.61643836,22537000.0,665983900.0,2785300.0,110789454.54837798
74,PRIO3.SA,12.979893338855048,4.492783722371586,48.91999816894531,0.177714559938922,15.205221564809557,16.12099586129119,7.068646482080491,52.130001068115234,0.2446071228934716,17.536345896958373,10.957372992391182,3.1669132744006636,41.61000061035156,0.136780300977272,13.537707175587766,13.207807403907442,4.442863941192627,48.7400016784668,0.17471936345100403,15.479752124487627,505737199.4736842,364147000.0,2051653000.0,30596000.0,470089860.0520702
75,PRML3.SA,18.639357795106605,11.109999656677246,49.38827133178711,2.542762041091919,14.16863352946394,29.444515522490157,16.283458709716797,355.3021545410156,5.085524082183838,50.99805420496347,14.550715639236126,9.097709655761719,39.804012298583984,2.444962978363037,11.44629695678424,18.65164898304229,11.300000190734863,49.19267272949219,2.542762041091919,13.910397540501823,29680774.127659574,22869900.0,211060940.0,1721080.0,32768013.343978535
76,PRTX3.SA,3.024285708154951,3.119999885559082,3.9000000953674316,1.6299999952316284,0.8316220593423128,3.4500000136239186,3.5,4.199999809265137,2.2799999713897705,0.5968528360775535,2.292857153075082,2.200000047683716,3.759999990463257,1.350000023841858,0.8643246692212863,2.8485714367457797,3.0,3.859999895095825,1.5399999618530273,0.775466062209642,33109127.14285714,9559000.0,180606589.0,2200900.0,65154812.93377331
77,QUAL3.SA,14.317344670702242,13.16450253371523,32.62814249772108,1.3957716649024854,7.86167251365337,16.579161370043668,14.279411212932649,39.869029151939735,2.0537783182450937,8.971777488438507,11.827823201538628,11.528894047734912,27.28530373236796,1.3359529203545406,6.442672554408788,14.241376753286882,13.408369064331055,32.760597229003906,1.3957716226577759,8.017594790304997,178356947.16363636,161403200.0,386146100.0,8015100.0,97035891.52278742
78,RADL3.SA,7.3430449419862205,2.72909051490858,28.66688254327029,0.0052384305745363235,8.92962193699419,8.28630135620998,3.209593772925201,29.68161237982349,0.00982304047313753,9.851412421278244,6.658328270941988,2.3873827965125756,25.471433433815097,0.004583823494613171,8.061125847488912,7.551843751519918,3.0263936519622803,28.551542282104492,0.0052384305745363235,9.001322983557463,239460396.51,293880860.0,588219320.0,0.0,192789730.20506248
79,RAIL3.SA,15.268931730900423,17.408089817195844,24.99619025228178,3.285973310470581,5.744318502071191,17.479520106970895,19.620870573760108,25.5375208982982,4.79600191116333,5.879199034817038,13.446955285565036,14.843862458623573,20.817497329537655,1.2631055301697907,5.439744112771237,15.39671830030588,17.56971549987793,24.787256240844727,3.1625115871429443,5.747082738878527,582448716.9230769,618244400.0,955739900.0,93167400.0,203886682.9873544
80,RAIZ4.SA,4.294244280785433,3.912833528518998,6.596121923799527,2.739650005914255,1.341345952198788,4.737721337327295,4.3396917942465505,6.70194196042671,3.240000009536743,1.3122580155738717,3.3948077284387077,3.169080346492004,5.59964831358005,2.0999999046325684,1.0413131701028322,3.967452440943037,3.6360225677490234,6.261024475097656,2.1600000858306885,1.2686244512683886,998458257.1428572,851388550.0,2011232400.0,473584500.0,402229102.4163845
81,RDCD3.SA,28.697272820906207,28.920000076293945,35.4900016784668,21.139999389648438,3.9996112728028144,31.962727546691895,32.204999923706055,39.70000076293945,24.200000762939453,3.9757087680199428,24.433636318553578,24.335000038146973,34.95000076293945,17.299999237060547,4.465419165936919,28.79181818528609,28.424999237060547,35.45000076293945,21.049999237060547,4.125306098475864,136049575.04545453,126996250.0,205221800.0,18552100.0,44098469.45495738
82,RDOR3.SA,38.97826295905364,30.02381075076722,63.63064138319694,20.17788151275137,16.404255721561192,44.580747368462525,35.54069577637964,70.85350467433511,28.00554545350082,16.697459890342607,32.68937640594236,24.41083482356876,60.02840236344571,18.304831012148316,15.404720318125461,36.95608071719899,28.028636932373047,63.27317428588867,20.092741012573242,15.671064960982099,288620905.8235294,298584100.0,471649500.0,27947696.0,117445741.28949188
83,RENT3.SA,18.483893388261638,7.93523020754801,62.605026241543634,0.7650953180658338,19.312929644895025,21.513363706323624,9.101291173063297,66.19280528144321,0.8375498652458191,21.952231161114135,15.919923021748836,7.429029524823646,50.55714874538219,0.7305295206408076,16.337403491798934,18.82888817409926,8.095110893249512,62.069091796875,0.8375498652458191,19.17729021725671,452414762.12658226,274566294.0,6146199300.0,80422533.0,793516239.4005082
84,RSID3.SA,93.99477295835499,34.6133918762207,576.7789197793381,2.380000114440918,130.39299250327582,115.7103837078689,39.494765837432965,666.751577382713,3.380000114440918,156.3599733782129,73.98486204846726,26.62568503969168,479.4842679293747,1.659999966621399,104.58095334245826,93.2585426902771,34.6133918762207,571.3428344726562,2.359999895095825,130.07994599841913,9778415.84,5999038.5,124870092.0,119.0,15257826.331883302
85,SBSP3.SA,19.378055021174696,12.65230795672419,87.51385494057358,1.5605820208767844,19.450843298398336,22.2842884492991,15.52695494979778,96.67644685981104,1.8397525144202043,22.29364419085918,17.05381856933851,11.051069503018818,83.1309079979811,1.414850648862185,17.52226641868782,20.1100993847847,13.015604019165039,87.46548461914062,1.5491828918457031,20.39111023341624,91405740.83,76741200.0,389630400.0,43781.0,86766614.64241149
86,SLCE3.SA,6.311537595467281,2.5926323757107643,19.043688347705277,1.4642401025104224,6.1174015170334,7.290505427442373,2.8295726255842393,22.70736635880702,1.7047436186854061,6.909725835367575,5.662063582054789,2.182082682609115,17.623840671278607,0.7191516767647133,5.627458007447788,6.509945350633541,2.6755776405334473,18.68352508544922,1.4736716747283936,6.199610936169258,112219641.91549295,81508020.0,263061260.0,35664462.0,66911853.81714107
87,SMTO3.SA,13.054659649829587,10.28560021052219,38.4644724591867,2.0399585802048246,9.449362652661927,15.14469514751674,12.52350198358089,45.735453518765446,3.288821103276273,11.039503109333289,11.371622093186712,9.13091053616386,31.360025002504557,1.999958658214441,8.101442891386224,13.294328391551971,11.412651538848877,38.352073669433594,2.0355138778686523,9.451306314926908,53705771.80555555,48516650.0,164271900.0,7552200.0,36775112.34721713
88,SUZB3.SA,23.170967565273564,16.929195404052734,61.97853140796838,0.6205196380615234,16.343700685352616,25.997942927528577,16.973920822143555,71.20612184989659,4.604254722595215,19.263253769750246,21.16954477820999,16.884469985961914,52.00386094891157,0.6205196380615234,13.866134227717565,23.842662293736527,16.973920822143555,61.959163665771484,0.6205196380615234,16.747993236659617,143815041.46341464,0.0,612776400.0,0.0,205490881.5324459
89,SYNE3.SA,1.6462899048076318,1.3857526921871774,12.690411567687988,0.055175699293613434,1.596761462423629,2.0096887715656098,1.553741693496704,12.690411567687988,0.06234854459762573,2.037245147458078,1.314902251185471,1.2473296523094177,4.253322113074885,0.05379631370306015,0.9465940982128851,1.5568531642854213,1.3867905735969543,5.149990558624268,0.055175699293613434,1.1520834080036222,9627801.42,1594334.0,95039900.0,4000.0,15410561.12616773
90,TELB3.SA,47.494312297105786,21.640321731567383,352.33782958984375,0.8810650110244751,67.49409973202148,66.76436641931534,32.39516067504883,486.2441101074219,1.7621300220489502,91.6162922665375,35.42479938030243,16.37469720840454,281.9407653808594,0.8810650110244751,50.29504299697802,47.77862919807434,21.640321731567383,351.5448913574219,0.8810650110244751,68.00839264871084,95227.82,55116.5,803005.0,422.0,131259.12673486592
91,TELB4.SA,38.38612747192383,25.30716896057129,163.1222381591797,6.445271015167236,38.03814525107818,58.8621149483849,33.57709503173828,381.8823547363281,9.6899995803833,70.2834066616131,28.428145303445703,21.085652351379395,126.06192779541016,5.023519992828369,27.92419504250922,37.14815317883211,24.785860061645508,165.87095642089844,6.160921096801758,37.90480446420682,487106763.89705884,573600.0,12697660586.0,139080.0,1897711827.8014157
92,TIMS3.SA,6.738149855860335,6.261657410554163,16.959215215112557,2.0214318991779887,3.1256419449046997,7.683671422820543,6.627148914093318,17.17571838104833,2.8352551343033285,3.3818550762317816,5.9521191187490885,5.13681412516169,14.397012903070022,1.8219140314510878,2.9274576921994497,6.88218067242549,6.2882444858551025,16.89607048034668,2.5779826641082764,3.160890287654859,235869901.73076922,246721594.0,645624000.0,22036.0,173008461.5488566
93,TOTS3.SA,12.574641230995514,9.127751846657802,35.187384717445504,1.5032162271033267,9.642553278798891,14.543917079627223,10.36508695474772,38.83267112287211,1.747489281444338,11.059811053120935,11.12682142864829,8.429295449817921,31.864634262935915,1.2918259623878687,8.313552028023837,12.904390281752535,9.269386768341064,35.36585235595703,1.4421480894088745,9.678991921674058,202617177.9473684,105335314.0,2391420668.0,31781988.0,306010268.1974059
94,UGPA3.SA,671950.1547148783,11.076292328674407,3514649.75,1.8135093450546265,1316555.7871969165,697510.8952656564,12.712170092432189,3665586.0,1.8135093450546265,1360631.9102652324,614773.052549901,9.035617911290181,3460742.75,1.6567131280899046,1253044.2751035732,644088.9790573013,10.711038589477539,3514649.75,1.8135093450546265,1304043.883891776,291957764.33707863,270731600.0,1332494601.0,0.0,318888240.40375024
95,UNIP6.SA,11.237486128224445,2.008479210596483,67.6009254868919,0.4328618943691254,18.793817567422334,13.141581918418515,2.3951233096233144,81.12111858641812,0.5540632605552673,21.234964719093927,9.704250213794499,1.6181164471428655,62.2562591150859,0.39823294917686053,16.545490403400223,11.4636664763093,2.007692337036133,66.55400085449219,0.43286189436912537,18.966092138357126,16029618.68,13630493.5,73540810.0,679247.0,11393400.76746478
96,USIM3.SA,9.440078648564105,8.164242490751274,26.831297158669248,0.6015822887420654,6.331810880006793,11.335824921861661,9.907065462843569,35.403507291095515,0.8548802137374878,7.3926057722837974,7.674378320370078,6.513837553672284,24.931193300476874,0.5604209445325128,5.12040445352832,9.45432099699974,8.12136173248291,27.484821319580078,0.5857510566711426,6.2657167318831455,31149930.86,18902300.0,422830836.0,76950.0,54216741.36144543
97,USIM6.SA,11.424061652363696,9.589776039123535,36.577701568603516,1.3513073921203613,6.631475147709178,12.879098260666673,10.242294311523438,37.82147979736328,2.0522984705230694,7.292523733098546,9.891461086254754,8.670303344726562,25.742725372314453,0.8867954611778259,5.522655588383429,11.252008108125217,9.589776039123535,36.577701568603516,1.3513073921203613,6.467762925129745,4179.275362318841,1200.0,29700.0,0.0,6335.343511472338
98,VALE3.SA,21.317368949847936,15.742940502768725,73.5077647849034,1.2839023138746657,19.156331712227395,24.42652043332602,18.245267314600845,77.07563091415939,1.483907229469372,21.199873830595894,18.663914905293517,13.776462642878442,62.53218626247165,1.0645420763960531,16.67502002793571,21.745019137859344,15.922882080078125,73.404052734375,1.2903543710708618,19.16744237663162,742569883.96,362359450.0,5403686468.0,55617600.0,830105815.6259463
99,VBBR3.SA,16.510057382032503,16.447230949270665,22.221878680823227,10.576115500983965,3.334893287852194,19.027593511192215,18.153719061664987,25.31100721045986,13.473543841256971,3.2998833441511297,14.239893586190849,13.890798220434867,19.377477006293446,9.420804538958922,2.984238977107274,16.562580823898315,16.441493034362793,22.230764389038086,11.061064720153809,3.2402089420651214,510465728.5714286,534893600.0,905784700.0,41532500.0,192367634.93279266
100,VIVT3.SA,9.348102281702548,8.123168605809221,26.175247870845112,2.410144193898449,5.653833939117407,10.612258141947631,9.40399980545044,28.81694656572461,2.685214811118671,6.464122706447922,8.585363566191225,7.521572483402061,22.219609215302928,2.228074340029083,5.260888599869708,9.549111034870148,8.601195812225342,26.072492599487305,2.4428908824920654,5.752380992105535,53891823.83,2899900.0,383292600.0,1932.0,111738947.23741862
101,WEGE3.SA,8.797235887053947,2.499133822480572,53.94070064136474,0.09628461301326753,12.872397805716764,10.222486622426736,2.8386277101837245,58.677670955788166,0.10135188698768616,14.833884147609945,7.970019142220955,2.1738729306246527,50.53753082128284,0.09628461301326753,11.70171810406925,9.293140286654234,2.648518443107605,53.34244155883789,0.09628461301326752,13.505296880064876,233904394.51,206207716.0,917815200.0,0.0,212337955.07458952
102,YDUQ3.SA,14.435493382950204,12.823132021624005,42.780770721523474,2.4871029517734122,8.970285116175441,17.52286653277216,15.382911125053013,51.52467959661347,3.115900754928589,10.900104220410022,11.879860457219529,10.656417889435996,29.691732396394528,2.1932319184690447,7.037579115851544,14.45659633477529,12.753303527832031,42.46784973144531,2.4849419593811035,8.917766261617988,169215745.86363637,164979250.0,461569245.0,7530600.0,105842877.57805121
