Data,ipca_expect,selic_expect,pib_expect,ibov,vix
2007-02-21,3.91,11.59,3.46,46090.0,10.199999809265137
2007-02-22,3.89,11.57,3.46,46452.0,10.180000305175781
2007-02-23,3.87,11.54,3.46,46016.0,10.579999923706055
2007-02-26,3.86,11.54,3.47,46207.0,11.149999618530273
2007-02-27,3.84,11.53,3.46,43145.0,18.309999465942383
2007-02-28,3.84,11.52,3.4,43892.0,15.420000076293945
2007-03-01,3.84,11.51,3.41,43517.0,15.819999694824219
2007-03-02,3.83,11.51,3.46,42370.0,18.610000610351562
2007-03-05,3.84,11.51,3.47,41179.0,19.6299991607666
2007-03-06,3.84,11.51,3.48,43218.0,15.960000038146973
2007-03-07,3.84,11.5,3.48,42667.0,15.239999771118164
2007-03-08,3.83,11.5,3.48,43466.0,14.289999961853027
2007-03-09,3.85,11.5,3.47,44133.0,14.09000015258789
2007-03-12,3.85,11.5,3.47,44249.0,13.989999771118164
2007-03-13,3.85,11.5,3.47,42749.0,18.1299991607666
2007-03-14,3.85,11.5,3.47,43288.0,17.270000457763672
2007-03-15,3.85,11.5,3.5,43278.0,16.43000030517578
2007-03-16,3.84,11.5,3.51,42730.0,16.790000915527344
2007-03-19,3.83,11.48,3.54,43713.0,14.59000015258789
2007-03-20,3.84,11.49,3.54,44351.0,13.270000457763672
2007-03-21,3.84,11.5,3.55,45631.0,12.1899995803833
2007-03-22,3.84,11.49,3.57,45424.0,12.930000305175781
2007-03-23,3.85,11.49,3.58,45533.0,12.949999809265137
2007-03-26,3.85,11.49,3.58,45645.0,13.15999984741211
2007-03-27,3.85,11.49,3.58,45207.0,13.479999542236328
2007-03-28,3.85,11.49,3.58,44484.0,14.979999542236328
2007-03-29,3.84,11.48,3.63,45355.0,15.140000343322754
2007-03-30,3.84,11.49,3.68,45805.0,14.640000343322754
2007-04-02,3.84,11.47,3.76,45597.0,14.529999732971191
2007-04-03,3.84,11.47,3.77,46288.0,13.460000038146973
2007-04-04,3.83,11.46,3.79,46554.0,13.239999771118164
2007-04-05,3.83,11.45,3.84,46647.0,13.229999542236328
2007-04-09,3.83,11.44,3.94,46855.0,13.140000343322754
2007-04-10,3.83,11.44,3.97,47174.0,12.680000305175781
2007-04-11,3.82,11.42,4.06,46939.0,13.489999771118164
2007-04-12,3.81,11.42,4.07,47347.0,12.710000038146973
2007-04-13,3.79,11.38,4.07,47926.0,12.199999809265137
2007-04-16,3.79,11.38,4.11,48921.0,11.979999542236328
2007-04-17,3.78,11.37,4.12,48755.0,12.140000343322754
2007-04-18,3.77,11.37,4.08,48710.0,12.420000076293945
2007-04-19,3.77,11.32,4.09,48762.0,12.539999961853027
2007-04-20,3.76,11.29,4.1,49408.0,12.069999694824219
2007-04-23,3.76,11.29,4.1,49162.0,13.039999961853027
2007-04-24,3.74,11.25,4.1,49071.0,13.119999885559082
2007-04-25,3.72,11.23,4.1,49676.0,13.210000038146973
2007-04-26,3.71,11.2,4.1,49068.0,12.789999961853027
2007-04-27,3.67,11.15,4.1,49230.0,12.449999809265137
2007-04-30,3.66,11.15,4.1,48956.0,14.220000267028809
2007-05-01,3.66,11.15,4.1,48956.0,13.510000228881836
2007-05-02,3.66,11.12,4.1,49472.0,13.079999923706055
2007-05-03,3.66,11.12,4.1,50218.0,13.09000015258789
2007-05-04,3.64,11.08,4.11,50598.0,12.90999984741211
2007-05-07,3.64,11.06,4.1,50282.0,13.149999618530273
2007-05-08,3.64,11.06,4.1,50278.0,13.210000038146973
2007-05-09,3.63,11.02,4.1,51300.0,12.880000114440918
2007-05-10,3.64,11.02,4.17,50235.0,13.600000381469727
2007-05-11,3.62,11.01,4.17,50902.0,12.949999809265137
2007-05-14,3.6,10.97,4.15,50511.0,13.960000038146973
2007-05-15,3.61,10.97,4.15,50518.0,14.010000228881836
2007-05-16,3.62,10.99,4.15,51738.0,13.5
2007-05-17,3.61,10.97,4.15,51631.0,13.510000228881836
2007-05-18,3.59,10.9,4.18,52078.0,12.760000228881836
2007-05-21,3.58,10.89,4.19,52423.0,13.300000190734863
2007-05-22,3.58,10.88,4.19,52208.0,13.0600004196167
2007-05-23,3.55,10.86,4.19,51813.0,13.239999771118164
2007-05-24,3.55,10.85,4.19,50531.0,14.079999923706055
2007-05-25,3.54,10.84,4.2,51618.0,13.34000015258789
2007-05-28,3.54,10.83,4.2,52120.0,13.34000015258789
2007-05-29,3.53,10.83,4.2,51713.0,13.529999732971191
2007-05-30,3.53,10.81,4.21,52528.0,12.829999923706055
2007-05-31,3.53,10.81,4.22,52268.0,13.050000190734863
2007-06-01,3.52,10.8,4.23,53423.0,12.779999732971191
2007-06-04,3.52,10.79,4.24,53243.0,13.289999961853027
2007-06-05,3.52,10.8,4.24,53162.0,13.630000114440918
2007-06-06,3.59,10.8,4.24,52049.0,14.869999885559082
2007-06-07,3.59,10.8,4.24,52049.0,17.059999465942383
2007-06-08,3.59,10.78,4.25,52330.0,14.84000015258789
2007-06-11,3.59,10.77,4.26,52777.0,14.710000038146973
2007-06-12,3.6,10.71,4.26,51797.0,16.670000076293945
2007-06-13,3.6,10.72,4.28,52994.0,14.729999542236328
2007-06-14,3.6,10.7,4.28,53713.0,13.640000343322754
2007-06-15,3.6,10.7,4.28,54519.0,13.9399995803833
2007-06-18,3.59,10.67,4.3,54730.0,13.420000076293945
2007-06-19,3.58,10.67,4.3,54644.0,12.850000381469727
2007-06-20,3.59,10.65,4.29,54029.0,14.670000076293945
2007-06-21,3.6,10.64,4.29,54657.0,14.210000038146973
2007-06-22,3.6,10.64,4.3,54267.0,15.75
2007-06-25,3.62,10.64,4.31,54042.0,16.649999618530273
2007-06-26,3.62,10.63,4.31,53852.0,18.889999389648438
2007-06-27,3.62,10.63,4.31,54143.0,15.529999732971191
2007-06-28,3.63,10.63,4.32,54147.0,15.539999961853027
2007-06-29,3.63,10.63,4.33,54392.0,16.229999542236328
2007-07-02,3.64,10.63,4.33,55371.0,15.399999618530273
2007-07-03,3.64,10.63,4.33,55700.0,14.920000076293945
2007-07-04,3.64,10.63,4.33,55696.0,14.920000076293945
2007-07-05,3.64,10.63,4.34,55932.0,15.479999542236328
2007-07-06,3.69,10.63,4.35,56444.0,14.720000267028809
2007-07-09,3.69,10.62,4.35,56444.0,15.15999984741211
2007-07-10,3.69,10.62,4.35,55883.0,17.56999969482422
2007-07-11,3.68,10.63,4.35,56356.0,16.639999389648438
2007-07-12,3.68,10.63,4.38,57613.0,15.539999961853027
2007-07-13,3.68,10.64,4.38,57644.0,15.149999618530273
2007-07-16,3.68,10.64,4.43,57374.0,15.59000015258789
2007-07-17,3.69,10.64,4.43,57660.0,15.630000114440918
2007-07-18,3.7,10.64,4.43,57556.0,16.0
2007-07-19,3.7,10.65,4.46,58125.0,15.229999542236328
2007-07-20,3.71,10.67,4.49,57443.0,16.950000762939453
2007-07-23,3.71,10.66,4.52,58037.0,16.809999465942383
2007-07-24,3.72,10.67,4.52,55795.0,18.549999237060547
2007-07-25,3.72,10.67,4.52,56001.0,18.100000381469727
2007-07-26,3.72,10.67,4.52,53893.0,20.739999771118164
2007-07-27,3.73,10.68,4.52,52922.0,24.170000076293945
2007-07-30,3.74,10.68,4.53,54573.0,20.8700008392334
2007-07-31,3.74,10.68,4.56,54183.0,23.520000457763672
2007-08-01,3.74,10.68,4.56,54234.0,23.670000076293945
2007-08-02,3.74,10.68,4.56,54691.0,21.219999313354492
2007-08-03,3.74,10.68,4.56,52846.0,25.15999984741211
2007-08-06,3.74,10.69,4.55,53091.0,22.940000534057617
2007-08-07,3.74,10.69,4.56,53802.0,21.559999465942383
2007-08-08,3.74,10.7,4.58,55241.0,21.450000762939453
2007-08-09,3.74,10.71,4.63,53431.0,26.479999542236328
2007-08-10,3.75,10.72,4.64,52638.0,28.299999237060547
2007-08-13,3.75,10.7,4.65,52434.0,26.56999969482422
2007-08-14,3.76,10.7,4.67,50912.0,27.68000030517578
2007-08-15,3.76,10.71,4.67,49285.0,30.670000076293945
2007-08-16,3.77,10.73,4.68,48016.0,30.829999923706055
2007-08-17,3.77,10.73,4.68,48559.0,29.989999771118164
2007-08-20,3.79,10.74,4.67,49206.0,26.329999923706055
2007-08-21,3.79,10.76,4.67,49815.0,25.25
2007-08-22,3.82,10.77,4.68,51745.0,22.889999389648438
2007-08-23,3.84,10.78,4.69,51848.0,22.6200008392334
2007-08-24,3.86,10.79,4.7,52998.0,20.719999313354492
2007-08-27,3.88,10.8,4.7,53078.0,22.719999313354492
2007-08-28,3.89,10.81,4.71,51645.0,26.299999237060547
2007-08-29,3.91,10.87,4.71,52735.0,23.809999465942383
2007-08-30,3.92,10.89,4.71,52858.0,25.059999465942383
2007-08-31,3.92,10.9,4.72,54637.0,23.3799991607666
2007-09-03,3.93,10.92,4.72,54833.0,23.3799991607666
2007-09-04,3.93,10.92,4.72,55250.0,22.780000686645508
2007-09-05,3.94,10.93,4.72,54408.0,24.579999923706055
2007-09-06,4.03,10.93,4.73,54569.0,23.989999771118164
2007-09-07,4.03,10.93,4.73,54569.0,26.229999542236328
2007-09-10,4.03,10.95,4.76,52653.0,27.3799991607666
2007-09-11,4.04,10.96,4.76,53921.0,25.270000457763672
2007-09-12,4.04,10.96,4.73,53883.0,24.959999084472656
2007-09-13,4.04,10.98,4.73,54908.0,24.760000228881836
2007-09-14,4.04,10.99,4.73,54671.0,24.920000076293945
2007-09-17,4.04,11.01,4.73,54341.0,26.479999542236328
2007-09-18,4.04,11.02,4.73,56666.0,20.350000381469727
2007-09-19,4.03,11.02,4.74,57264.0,20.030000686645508
2007-09-20,4.02,11.04,4.73,56906.0,20.450000762939453
2007-09-21,4.02,11.04,4.73,57799.0,19.0
2007-09-24,4.01,11.04,4.73,58719.0,19.3700008392334
2007-09-25,4.01,11.04,4.73,58858.0,18.600000381469727
2007-09-26,4.01,11.04,4.73,59715.0,17.6299991607666
2007-09-27,4.01,11.05,4.73,61052.0,17.0
2007-09-28,4.01,11.05,4.74,60465.0,18.0
2007-10-01,4.0,11.05,4.75,62340.0,17.84000015258789
2007-10-02,4.0,11.05,4.75,62017.0,18.489999771118164
2007-10-03,4.01,11.05,4.75,60099.0,18.799999237060547
2007-10-04,4.01,11.06,4.75,60407.0,18.440000534057617
2007-10-05,4.01,11.06,4.74,62319.0,16.90999984741211
2007-10-08,4.01,11.06,4.74,62661.0,17.459999084472656
2007-10-09,4.01,11.06,4.74,63549.0,16.1200008392334
2007-10-10,3.91,11.06,4.74,63197.0,16.670000076293945
2007-10-11,3.91,11.06,4.74,62456.0,18.8799991607666
2007-10-12,3.91,11.06,4.74,62456.0,17.729999542236328
2007-10-15,3.91,11.07,4.75,62969.0,19.25
2007-10-16,3.91,11.07,4.75,61718.0,20.020000457763672
2007-10-17,3.91,11.07,4.75,63194.0,18.540000915527344
2007-10-18,3.91,11.1,4.74,63261.0,18.5
2007-10-19,3.9,11.11,4.75,60894.0,22.959999084472656
2007-10-22,3.89,11.13,4.76,61215.0,21.639999389648438
2007-10-23,3.87,11.14,4.75,62697.0,20.40999984741211
2007-10-24,3.87,11.14,4.75,62625.0,20.799999237060547
2007-10-25,3.86,11.14,4.75,62341.0,21.170000076293945
2007-10-26,3.86,11.14,4.75,64276.0,19.559999465942383
2007-10-29,3.86,11.15,4.73,65044.0,19.8700008392334
2007-10-30,3.85,11.15,4.74,64383.0,21.06999969482422
2007-10-31,3.85,11.16,4.74,65318.0,18.530000686645508
2007-11-01,3.84,11.18,4.74,64050.0,23.209999084472656
2007-11-02,3.84,11.18,4.74,64050.0,23.010000228881836
2007-11-05,3.84,11.18,4.75,62960.0,24.309999465942383
2007-11-06,3.84,11.18,4.74,64503.0,21.389999389648438
2007-11-07,3.92,11.2,4.74,63501.0,26.489999771118164
2007-11-08,3.92,11.2,4.73,63562.0,26.15999984741211
2007-11-09,3.92,11.2,4.74,64321.0,28.5
2007-11-12,3.93,11.22,4.74,61527.0,31.09000015258789
2007-11-13,3.93,11.22,4.74,62927.0,24.100000381469727
2007-11-14,3.93,11.22,4.75,64631.0,25.940000534057617
2007-11-15,3.93,11.22,4.75,64631.0,28.059999465942383
2007-11-16,3.93,11.22,4.75,64609.0,25.489999771118164
2007-11-19,3.93,11.22,4.75,62336.0,26.010000228881836
2007-11-20,3.93,11.22,4.75,62336.0,24.8799991607666
2007-11-21,3.94,11.22,4.75,60582.0,26.84000015258789
2007-11-22,3.95,11.24,4.75,60653.0,26.84000015258789
2007-11-23,3.95,11.24,4.76,60971.0,25.610000610351562
2007-11-26,3.95,11.24,4.76,59069.0,28.90999984741211
2007-11-27,3.95,11.24,4.76,59432.0,26.280000686645508
2007-11-28,3.95,11.24,4.76,61715.0,24.110000610351562
2007-11-29,3.96,11.24,4.76,62156.0,23.969999313354492
2007-11-30,3.96,11.24,4.75,63006.0,22.8700008392334
2007-12-03,3.97,11.24,4.75,63200.0,23.610000610351562
2007-12-04,3.98,11.24,4.75,63482.0,23.790000915527344
2007-12-05,3.99,11.24,4.75,64928.0,22.530000686645508
2007-12-06,4.09,11.24,4.75,65791.0,20.959999084472656
2007-12-07,4.11,11.24,4.78,65639.0,20.850000381469727
2007-12-10,4.12,11.24,4.78,65446.0,20.739999771118164
2007-12-11,4.14,11.24,4.77,64512.0,23.59000015258789
2007-12-12,4.15,11.24,4.98,64742.0,22.469999313354492
2007-12-13,4.17,11.24,5.0,62861.0,22.559999465942383
2007-12-14,4.18,11.24,5.02,62445.0,23.270000457763672
2007-12-17,4.19,11.24,5.05,59828.0,24.520000457763672
2007-12-18,4.21,11.24,5.06,61096.0,22.639999389648438
2007-12-19,4.27,11.24,5.1,61722.0,21.68000030517578
2007-12-20,4.29,11.24,5.11,61716.0,20.579999923706055
2007-12-21,4.31,11.24,5.13,63098.0,18.469999313354492
2007-12-24,4.32,11.24,5.13,63098.0,18.600000381469727
2007-12-26,4.33,11.24,5.14,64288.0,18.65999984741211
2007-12-27,4.33,11.24,5.14,63774.0,20.260000228881836
2007-12-28,4.34,11.24,5.16,63886.0,20.739999771118164
2007-12-31,4.35,11.24,5.18,63886.0,22.5
2008-01-02,4.28,10.91,4.5,62815.0,23.170000076293945
2008-01-03,4.28,10.92,4.5,62892.0,22.489999771118164
2008-01-04,4.29,10.9,4.51,61037.0,23.940000534057617
2008-01-07,4.29,10.91,4.53,60772.0,23.790000915527344
2008-01-08,4.29,10.9,4.54,62081.0,25.43000030517578
2008-01-09,4.3,10.91,4.52,62674.0,24.1200008392334
2008-01-10,4.3,10.92,4.51,63515.0,23.450000762939453
2008-01-11,4.25,10.98,4.51,61942.0,23.68000030517578
2008-01-14,4.29,11.01,4.51,62188.0,22.899999618530273
2008-01-15,4.3,11.05,4.51,59907.0,23.34000015258789
2008-01-16,4.31,11.11,4.51,58777.0,24.3799991607666
2008-01-17,4.31,11.14,4.52,57037.0,28.459999084472656
2008-01-18,4.35,11.13,4.51,57506.0,27.18000030517578
2008-01-21,4.38,11.17,4.51,53709.0,27.18000030517578
2008-01-22,4.39,11.17,4.51,56097.0,31.010000228881836
2008-01-23,4.42,11.17,4.5,54235.0,29.020000457763672
2008-01-24,4.44,11.22,4.5,57463.0,27.780000686645508
2008-01-25,4.45,11.21,4.5,57463.0,29.079999923706055
2008-01-28,4.45,11.2,4.51,58594.0,27.780000686645508
2008-01-29,4.44,11.23,4.51,59530.0,27.31999969482422
2008-01-30,4.44,11.23,4.5,60289.0,27.6200008392334
2008-01-31,4.44,11.32,4.51,59490.0,26.200000762939453
2008-02-01,4.44,11.36,4.51,61080.0,24.020000457763672
2008-02-04,4.44,11.36,4.51,61080.0,25.989999771118164
2008-02-05,4.44,11.36,4.51,61080.0,28.239999771118164
2008-02-06,4.45,11.43,4.51,58969.0,28.969999313354492
2008-02-07,4.45,11.45,4.51,58965.0,27.65999984741211
2008-02-08,4.46,11.42,4.51,59076.0,28.010000228881836
2008-02-11,4.45,11.44,4.52,60643.0,27.600000381469727
2008-02-12,4.45,11.44,4.52,61805.0,26.329999923706055
2008-02-13,4.38,11.43,4.5,62591.0,24.8799991607666
2008-02-14,4.38,11.43,4.5,61819.0,25.540000915527344
2008-02-15,4.39,11.45,4.48,61272.0,25.020000457763672
2008-02-18,4.38,11.44,4.49,62801.0,25.020000457763672
2008-02-19,4.38,11.43,4.49,62297.0,25.59000015258789
2008-02-20,4.38,11.43,4.49,63747.0,24.399999618530273
2008-02-21,4.38,11.43,4.5,63792.0,25.1200008392334
2008-02-22,4.38,11.45,4.5,64609.0,24.059999465942383
2008-02-25,4.37,11.46,4.5,65001.0,23.030000686645508
2008-02-26,4.37,11.46,4.5,65183.0,21.899999618530273
2008-02-27,4.37,11.47,4.49,65495.0,22.690000534057617
2008-02-28,4.38,11.47,4.49,65555.0,23.530000686645508
2008-02-29,4.38,11.47,4.49,63489.0,26.540000915527344
2008-03-03,4.37,11.43,4.48,64490.0,26.280000686645508
2008-03-04,4.37,11.43,4.48,63656.0,25.520000457763672
2008-03-05,4.38,11.45,4.49,64629.0,24.600000381469727
2008-03-06,4.38,11.47,4.49,62975.0,27.549999237060547
2008-03-07,4.38,11.47,4.5,61868.0,27.489999771118164
2008-03-10,4.39,11.46,4.49,59999.0,29.3799991607666
2008-03-11,4.41,11.47,4.49,62368.0,26.360000610351562
2008-03-12,4.41,11.47,4.44,62177.0,27.219999313354492
2008-03-13,4.41,11.49,4.43,62280.0,27.290000915527344
2008-03-14,4.42,11.57,4.47,61991.0,31.15999984741211
2008-03-17,4.41,11.63,4.49,60012.0,32.2400016784668
2008-03-18,4.41,11.65,4.48,61933.0,25.790000915527344
2008-03-19,4.42,11.83,4.49,58827.0,29.84000015258789
2008-03-20,4.42,11.82,4.49,58987.0,26.6200008392334
2008-03-24,4.43,11.82,4.49,59813.0,25.729999542236328
2008-03-25,4.47,11.83,4.57,61234.0,25.719999313354492
2008-03-26,4.46,11.88,4.58,61415.0,26.079999923706055
2008-03-27,4.47,11.91,4.57,60762.0,25.8799991607666
2008-03-28,4.48,11.99,4.59,60452.0,25.709999084472656
2008-03-31,4.47,12.09,4.59,60968.0,25.610000610351562
2008-04-01,4.48,12.13,4.59,62775.0,22.68000030517578
2008-04-02,4.48,12.15,4.6,63364.0,23.43000030517578
2008-04-03,4.49,12.22,4.61,64175.0,23.209999084472656
2008-04-04,4.49,12.24,4.61,64446.0,22.450000762939453
2008-04-07,4.51,12.3,4.62,64176.0,22.420000076293945
2008-04-08,4.51,12.33,4.62,64540.0,22.360000610351562
2008-04-09,4.65,12.49,4.64,63477.0,22.809999465942383
2008-04-10,4.65,12.53,4.64,63527.0,21.979999542236328
2008-04-11,4.66,12.53,4.63,62585.0,23.459999084472656
2008-04-14,4.66,12.6,4.62,62153.0,23.81999969482422
2008-04-15,4.69,12.65,4.62,62618.0,22.780000686645508
2008-04-16,4.7,12.65,4.62,64152.0,20.530000686645508
2008-04-17,4.69,12.68,4.62,64552.0,20.3700008392334
2008-04-18,4.7,12.73,4.62,64923.0,20.1299991607666
2008-04-21,4.7,12.73,4.62,64923.0,20.5
2008-04-22,4.69,12.75,4.62,65413.0,20.8700008392334
2008-04-23,4.7,12.77,4.62,64948.0,20.260000228881836
2008-04-24,4.78,12.8,4.62,64576.0,20.059999465942383
2008-04-25,4.8,12.8,4.63,65187.0,19.59000015258789
2008-04-28,4.8,12.81,4.63,65678.0,19.639999389648438
2008-04-29,4.82,12.84,4.64,63826.0,20.239999771118164
2008-04-30,4.83,12.86,4.64,67868.0,20.790000915527344
2008-05-01,4.83,12.86,4.64,67868.0,18.8799991607666
2008-05-02,4.85,12.9,4.65,69366.0,18.18000030517578
2008-05-05,4.86,12.91,4.65,70175.0,18.899999618530273
2008-05-06,4.87,12.94,4.65,70195.0,18.209999084472656
2008-05-07,4.87,13.04,4.65,69018.0,19.729999542236328
2008-05-08,4.89,13.07,4.66,69722.0,19.399999618530273
2008-05-09,4.95,13.13,4.65,69646.0,19.40999984741211
2008-05-12,4.99,13.26,4.66,70416.0,17.790000915527344
2008-05-13,5.02,13.3,4.66,70503.0,17.979999542236328
2008-05-14,5.03,13.32,4.66,70027.0,17.65999984741211
2008-05-15,5.08,13.38,4.69,71492.0,16.299999237060547
2008-05-16,5.13,13.46,4.69,72767.0,16.469999313354492
2008-05-19,5.2,13.51,4.7,73439.0,17.010000228881836
2008-05-20,5.21,13.51,4.72,73517.0,17.579999923706055
2008-05-21,5.22,13.53,4.72,72295.0,18.59000015258789
2008-05-22,5.22,13.53,4.72,72295.0,18.049999237060547
2008-05-23,5.25,13.55,4.73,71452.0,19.549999237060547
2008-05-26,5.31,13.6,4.73,71629.0,19.549999237060547
2008-05-27,5.42,13.67,4.75,70992.0,19.639999389648438
2008-05-28,5.42,13.73,4.75,73153.0,19.06999969482422
2008-05-29,5.42,13.73,4.76,71798.0,18.139999389648438
2008-05-30,5.46,13.81,4.78,72593.0,17.829999923706055
2008-06-02,5.47,13.8,4.79,71897.0,19.829999923706055
2008-06-03,5.48,13.81,4.8,70012.0,20.239999771118164
2008-06-04,5.49,13.81,4.8,68673.0,20.799999237060547
2008-06-05,5.5,13.83,4.81,71235.0,18.6299991607666
2008-06-06,5.55,13.87,4.8,69786.0,23.559999465942383
2008-06-09,5.55,13.87,4.81,69281.0,23.1200008392334
2008-06-10,5.59,13.88,4.83,67775.0,23.18000030517578
2008-06-11,5.77,13.91,4.82,66795.0,24.1200008392334
2008-06-12,5.83,13.98,4.82,67322.0,23.329999923706055
2008-06-13,5.86,14.0,4.82,67204.0,21.219999313354492
2008-06-16,5.89,14.0,4.83,67285.0,20.950000762939453
2008-06-17,5.92,14.0,4.83,68438.0,21.1299991607666
2008-06-18,5.95,14.03,4.83,67090.0,22.239999771118164
2008-06-19,5.98,14.11,4.84,66590.0,21.579999923706055
2008-06-20,6.0,14.11,4.84,64614.0,22.8700008392334
2008-06-23,6.03,14.13,4.82,64640.0,22.639999389648438
2008-06-24,6.12,14.14,4.82,64168.0,22.420000076293945
2008-06-25,6.15,14.19,4.81,65853.0,21.139999389648438
2008-06-26,6.2,14.23,4.81,63947.0,23.93000030517578
2008-06-27,6.26,14.25,4.8,64321.0,23.440000534057617
2008-06-30,6.31,14.3,4.79,65018.0,23.950000762939453
2008-07-01,6.33,14.3,4.79,63396.0,23.649999618530273
2008-07-02,6.34,14.31,4.8,61106.0,25.920000076293945
2008-07-03,6.37,14.33,4.8,59273.0,24.780000686645508
2008-07-04,6.4,14.36,4.79,59365.0,24.780000686645508
2008-07-07,6.42,14.37,4.78,59088.0,25.780000686645508
2008-07-08,6.47,14.37,4.78,59536.0,23.149999618530273
2008-07-09,6.48,14.37,4.78,59536.0,25.229999542236328
2008-07-10,6.48,14.38,4.78,60253.0,25.59000015258789
2008-07-11,6.48,14.37,4.78,60148.0,27.489999771118164
2008-07-14,6.5,14.39,4.81,60721.0,28.479999542236328
2008-07-15,6.51,14.39,4.8,61015.0,28.540000915527344
2008-07-16,6.51,14.4,4.81,62056.0,25.100000381469727
2008-07-17,6.51,14.38,4.83,60109.0,25.010000228881836
2008-07-18,6.53,14.38,4.83,59988.0,24.049999237060547
2008-07-21,6.53,14.38,4.83,60772.0,23.049999237060547
2008-07-22,6.54,14.38,4.83,59647.0,21.18000030517578
2008-07-23,6.56,14.38,4.83,59421.0,21.309999465942383
2008-07-24,6.56,14.4,4.83,57434.0,23.440000534057617
2008-07-25,6.57,14.42,4.83,57199.0,22.90999984741211
2008-07-28,6.57,14.45,4.83,56869.0,24.229999542236328
2008-07-29,6.57,14.46,4.83,58043.0,22.030000686645508
2008-07-30,6.56,14.47,4.83,59998.0,21.209999084472656
2008-07-31,6.55,14.49,4.82,59505.0,22.940000534057617
2008-08-01,6.54,14.52,4.81,57630.0,22.56999969482422
2008-08-04,6.53,14.56,4.82,55609.0,23.489999771118164
2008-08-05,6.52,14.57,4.82,56471.0,21.139999389648438
2008-08-06,6.51,14.57,4.82,57542.0,20.229999542236328
2008-08-07,6.49,14.61,4.83,57018.0,21.149999618530273
2008-08-08,6.44,14.64,4.83,56584.0,20.65999984741211
2008-08-11,6.42,14.66,4.84,54720.0,20.1200008392334
2008-08-12,6.42,14.67,4.84,54503.0,21.170000076293945
2008-08-13,6.42,14.7,4.84,54573.0,21.549999237060547
2008-08-14,6.42,14.7,4.83,55138.0,20.34000015258789
2008-08-15,6.42,14.7,4.85,54244.0,19.579999923706055
2008-08-18,6.41,14.71,4.84,53327.0,20.979999542236328
2008-08-19,6.4,14.71,4.83,53639.0,21.280000686645508
2008-08-20,6.4,14.71,4.83,55377.0,20.420000076293945
2008-08-21,6.37,14.71,4.82,55935.0,19.81999969482422
2008-08-22,6.35,14.71,4.84,55850.0,18.809999465942383
2008-08-25,6.35,14.72,4.85,54477.0,20.969999313354492
2008-08-26,6.35,14.72,4.85,54359.0,20.489999771118164
2008-08-27,6.35,14.71,4.85,55519.0,19.760000228881836
2008-08-28,6.34,14.71,4.85,56382.0,19.43000030517578
2008-08-29,6.34,14.71,4.84,55680.0,20.649999618530273
2008-09-01,6.34,14.73,4.84,55162.0,20.649999618530273
2008-09-02,6.34,14.73,4.84,54404.0,21.989999771118164
2008-09-03,6.34,14.74,4.84,53527.0,21.43000030517578
2008-09-04,6.33,14.75,4.84,51409.0,24.030000686645508
2008-09-05,6.29,14.75,4.83,51940.0,23.059999465942383
2008-09-08,6.29,14.75,4.84,50718.0,22.639999389648438
2008-09-09,6.29,14.75,4.84,48435.0,25.469999313354492
2008-09-10,6.29,14.75,4.96,49633.0,24.520000457763672
2008-09-11,6.28,14.75,4.97,51270.0,24.389999389648438
2008-09-12,6.28,14.74,4.99,52393.0,25.65999984741211
2008-09-15,6.27,14.74,5.04,48416.0,31.700000762939453
2008-09-16,6.26,14.74,5.07,49229.0,30.299999237060547
2008-09-17,6.25,14.73,5.08,45909.0,36.220001220703125
2008-09-18,6.24,14.73,5.09,48423.0,33.099998474121094
2008-09-19,6.23,14.72,5.09,53055.0,32.06999969482422
2008-09-22,6.21,14.72,5.13,51541.0,33.849998474121094
2008-09-23,6.16,14.72,5.13,49593.0,35.720001220703125
2008-09-24,6.15,14.71,5.13,49843.0,35.189998626708984
2008-09-25,6.15,14.71,5.13,51828.0,32.81999969482422
2008-09-26,6.15,14.71,5.13,50783.0,34.7400016784668
2008-09-29,6.15,14.7,5.15,46028.0,46.720001220703125
2008-09-30,6.14,14.69,5.17,49541.0,39.38999938964844
2008-10-01,6.14,14.65,5.18,49799.0,39.810001373291016
2008-10-02,6.14,14.64,5.19,46145.0,45.2599983215332
2008-10-03,6.13,14.63,5.2,44517.0,45.13999938964844
2008-10-06,6.13,14.62,5.2,42101.0,52.04999923706055
2008-10-07,6.13,14.62,5.2,40140.0,53.68000030517578
2008-10-08,6.18,14.61,5.2,38594.0,57.529998779296875
2008-10-09,6.19,14.56,5.2,37080.0,63.91999816894531
2008-10-10,6.19,14.53,5.22,35610.0,69.94999694824219
2008-10-13,6.2,14.5,5.23,40829.0,54.9900016784668
2008-10-14,6.21,14.45,5.23,41569.0,55.130001068115234
2008-10-15,6.21,14.44,5.23,36833.0,69.25
2008-10-16,6.21,14.42,5.22,36442.0,67.61000061035156
2008-10-17,6.22,14.39,5.22,36399.0,70.33000183105469
2008-10-20,6.23,14.37,5.21,39441.0,52.970001220703125
2008-10-21,6.24,14.35,5.21,39043.0,53.11000061035156
2008-10-22,6.29,14.27,5.22,35070.0,69.6500015258789
2008-10-23,6.3,14.25,5.22,33818.0,67.80000305175781
2008-10-24,6.3,14.22,5.22,31482.0,79.12999725341797
2008-10-27,6.32,14.21,5.22,29435.0,80.05999755859375
2008-10-28,6.32,14.2,5.22,33387.0,66.95999908447266
2008-10-29,6.32,14.2,5.22,34845.0,69.95999908447266
2008-10-30,6.32,14.17,5.22,37449.0,62.900001525878906
